"Serial"	"datetime"	"MachNo"	"MagazineNo"	"Curvature_1"	"Curvature_2"	"Tilt_1"	"Tilt_2"	"ProcNo"	"LotNo"
202203190717873	2022-03-14 19:40:04	"93"	7220220317151221	0.9	0.17	0.271041387	2.625102529	"10A"	"ax4"
202203190717955	2022-03-14 19:42:05	"96"	7220220317151221	0.9	0.38	0.261667886	1.273465848	"10A"	"ax5"
202203190717884	2022-03-14 19:42:51	"93"	7220220317151221	0.57	0.53	4.549969928	3.195183407	"14A"	"ax4"
202203190717978	2022-03-14 19:44:28	"95"	7220220317151221	0.72	0.51	3.95776909	2.277879178	"10A"	"ax2"
202203190717933	2022-03-14 19:49:30	"95"	7220220317151221	0.9	0.53	0.270435272	0.947436573	"12A"	"ax2"
202203190717907	2022-03-14 20:21:22	"93"	7220220317151221	0.9	0.24	0.270362937	1.054544679	"9A"	"ax5"
202203190717957	2022-03-14 20:21:59	"94"	7220220317151221	0.4	0.13	2.131996816	1.487438197	"12A"	"ax2"
202203190717885	2022-03-14 20:22:12	"96"	7220220317151221	0.34	0.3	4.956229659	4.009951546	"9A"	"ax5"
202203190717895	2022-03-14 20:24:39	"95"	7220220317151221	0.9	0.41	0.270643132	0.448233073	"11A"	"ax4"
202203190717909	2022-03-14 20:38:57	"96"	7220220317151221	0.9	0.5	0.270220496	1.482229816	"15A"	"ax4"
202203190719560	2022-03-14 20:40:43	"94"	7220220317153418	0.37	0.61	2.968175169	3.502071207	"9A"	"ax5"
202203190717919	2022-03-14 20:46:53	"93"	7220220317151221	0.01	0.4	2.378017254	1.574322591	"11A"	"ax4"
202203190719536	2022-03-14 20:53:25	"95"	7220220317153418	0.9	0.23	0.269738994	2.852010978	"12A"	"ax2"
202203190719559	2022-03-14 20:53:46	"95"	7220220317153418	0.9	0.21	0.269578112	1.879698754	"10A"	"ax5"
202203190719488	2022-03-14 20:56:03	"94"	7220220317153418	0.6	0.6	4.13334018	3.236493129	"14A"	"ax3"
202203190719511	2022-03-14 20:56:36	"94"	7220220317153418	0.48	0.1	3.515679378	1.486194194	"13A"	"ax3"
202203190717871	2022-03-14 21:01:28	"94"	7220220317151221	1.24	0.05	5.464338641	1.317651825	"11A"	"ax2"
202203190719512	2022-03-14 21:02:46	"93"	7220220317153418	0.08	0.36	0.024151447	0.115527312	"10A"	"ax5"
202203190719463	2022-03-14 21:04:02	"93"	7220220317153418	0.61	0.23	3.725790838	3.139450208	"14A"	"ax2"
202203190719439	2022-03-14 21:12:31	"94"	7220220317153418	0.7	0.09	3.745610518	1.596455993	"10A"	"ax5"
202203190719462	2022-03-14 21:17:56	"94"	7220220317153418	0.05	0.14	0.771020914	0.358064325	"13A"	"ax5"
202203190719535	2022-03-14 21:30:12	"96"	7220220317153418	0.09	0.35	1.327260407	1.258358269	"13A"	"ax4"
202203190719487	2022-03-14 21:31:36	"95"	7220220317153418	0.41	0.21	3.920742527	4.334755393	"13A"	"ax3"
202203190719537	2022-03-14 21:34:04	"94"	7220220317153418	0.36	0.05	3.530628382	2.975730397	"10A"	"ax4"
202203190719547	2022-03-14 21:58:48	"96"	7220220317153418	0.26	0.08	0.576365445	0.490174143	"15A"	"ax4"
202203190719438	2022-03-14 21:59:01	"94"	7220220317153418	0.07	0.24	0.729172304	1.086721478	"11A"	"ax5"
202203190719489	2022-03-14 22:01:29	"93"	7220220317153418	0.18	0.3	0.547827329	2.240748025	"15A"	"ax3"
202203190719499	2022-03-14 22:10:23	"95"	7220220317153418	0.57	0.52	4.38799991	5.793518902	"14A"	"ax5"
202203190719513	2022-03-14 22:10:56	"96"	7220220317153418	0.11	0.32	2.207752674	0.793763177	"12A"	"ax4"
202203190719464	2022-03-14 22:16:08	"96"	7220220317153418	0	0.02	0.899557666	0.052689105	"11A"	"ax5"
202203190719450	2022-03-14 22:18:13	"95"	7220220317153418	1.51	0.57	3.97651183	6.472244666	"11A"	"ax5"
202203190719440	2022-03-14 22:21:17	"93"	7220220317153418	0.62	0.02	1.479611776	2.920502361	"13A"	"ax5"
202203190719525	2022-03-14 22:22:51	"95"	7220220317153418	0	0.36	0.950712041	0.40637063	"12A"	"ax5"
202203190719548	2022-03-14 22:23:38	"94"	7220220317153418	0.04	0.11	1.153017278	1.88795961	"13A"	"ax3"
202203190719549	2022-03-14 22:25:01	"93"	7220220317153418	0.57	0.63	6.284686317	4.238629306	"15A"	"ax4"
202203190719427	2022-03-14 22:37:08	"95"	7220220317153418	0.4	0.07	3.079461295	1.997362025	"12A"	"ax4"
202203190719501	2022-03-14 22:43:14	"96"	7220220317153418	0.22	0.35	1.474560017	1.713038563	"10A"	"ax5"
202203190719477	2022-03-14 22:44:08	"94"	7220220317153418	0.05	0.16	0.166369326	0.487489885	"13A"	"ax5"
202203190719500	2022-03-14 22:46:52	"93"	7220220317153418	0.08	0.28	2.183228883	1.39985108	"9A"	"ax5"
202203190719429	2022-03-14 22:50:02	"93"	7220220317153418	0.68	0.5	6.425411776	2.675426789	"12A"	"ax2"
202203190719451	2022-03-14 22:53:01	"94"	7220220317153418	0.13	0.52	0.6441004	0.993417964	"12A"	"ax4"
202203190719524	2022-03-14 22:53:39	"96"	7220220317153418	0.01	0.2	3.113409821	2.23387025	"13A"	"ax4"
202203190719539	2022-03-14 23:09:46	"96"	7220220317153418	0.53	0.35	3.876813874	3.518082242	"11A"	"ax5"
202203190719562	2022-03-14 23:25:18	"96"	7220220317153418	0.59	0.12	4.860666304	1.740826448	"11A"	"ax3"
202203190719476	2022-03-14 23:29:10	"95"	7220220317153418	0.09	0.09	0.612130041	0.831519388	"11A"	"ax4"
202203190719426	2022-03-14 23:30:38	"96"	7220220317153418	0.02	0.09	1.087045449	0.666447203	"11A"	"ax5"
202203190719515	2022-03-14 23:32:12	"94"	7220220317153418	0.41	0.48	4.870730552	2.639222652	"11A"	"ax4"
202203190719491	2022-03-14 23:38:58	"95"	7220220317153418	0.36	0.05	3.213131179	2.600266546	"9A"	"ax5"
202203190719514	2022-03-14 23:40:58	"95"	7220220317153418	0.27	0.25	0.823621101	0.234435144	"13A"	"ax3"
202203190719442	2022-03-14 23:41:19	"95"	7220220317153418	0.05	0.08	0.71697004	0.804814071	"9A"	"ax2"
202203190719465	2022-03-14 23:42:06	"95"	7220220317153418	0.1	0.06	2.325350895	1.414529553	"9A"	"ax2"
202203190719538	2022-03-14 23:42:56	"93"	7220220317153418	0.65	0.39	5.680257424	2.672077988	"9A"	"ax2"
202203190719466	2022-03-14 23:44:21	"94"	7220220317153418	0.16	0.59	3.565066221	2.991832537	"10A"	"ax5"
202203190719540	2022-03-14 23:45:42	"95"	7220220317153418	0.1	0.04	0.526807247	0.596508086	"14A"	"ax3"
202203190719550	2022-03-14 23:46:04	"96"	7220220317153418	0.63	0.37	4.094398348	3.705572681	"12A"	"ax5"
202203190719490	2022-03-14 23:47:37	"96"	7220220317153418	0.64	0.08	3.85125399	2.487422734	"10A"	"ax2"
202203190719564	2022-03-14 23:49:06	"93"	7220220317153418	0.02	0.17	0.203723122	0.6206463	"12A"	"ax5"
202203190719516	2022-03-14 23:53:02	"96"	7220220317153418	0.23	0.09	4.061951628	4.34605538	"9A"	"ax4"
202203190719441	2022-03-15 00:07:07	"96"	7220220317153418	0.4	0.43	3.941456968	2.949600749	"14A"	"ax4"
202203190719492	2022-03-15 00:08:37	"94"	7220220317153418	0.3	0.09	4.259254378	2.015914202	"14A"	"ax3"
202203190719502	2022-03-15 00:22:27	"95"	7220220317153418	0.33	0.13	0.566772446	1.044009764	"14A"	"ax5"
202203190719443	2022-03-15 00:28:41	"94"	7220220317153418	0.08	0.26	0.447723396	0.653612832	"11A"	"ax2"
202203190719453	2022-03-15 00:29:00	"95"	7220220317153418	0.08	0.22	2.874708939	1.420743358	"10A"	"ax4"
202203190719526	2022-03-15 00:29:19	"94"	7220220317153418	0.57	0.27	5.834298732	2.997365777	"14A"	"ax4"
202203190719478	2022-03-15 00:29:39	"93"	7220220317153418	0.12	0.52	1.505289192	0.154342541	"13A"	"ax4"
202203190719468	2022-03-15 00:29:39	"95"	7220220317153418	0.05	0.02	1.476212213	1.37283167	"11A"	"ax2"
202203190719528	2022-03-15 00:36:37	"96"	7220220317153418	0.52	0.4	4.371437472	3.348867949	"15A"	"ax3"
202203190719551	2022-03-15 00:38:01	"95"	7220220317153418	0.03	0.02	0.364696876	0.908671968	"12A"	"ax3"
202203190719552	2022-03-15 00:38:03	"94"	7220220317153418	0.05	0.11	0.44129774	0.117814984	"11A"	"ax5"
202203190719504	2022-03-15 00:47:59	"93"	7220220317153418	0.44	0.45	4.286557441	3.082080892	"10A"	"ax5"
202203190719428	2022-03-15 00:53:11	"94"	7220220317153418	0.37	0.04	3.52681169	2.731129208	"12A"	"ax2"
202203190719503	2022-03-15 00:57:14	"94"	7220220317153418	0.25	0.21	0.781682248	1.141164862	"12A"	"ax4"
202203190719448	2022-03-15 01:14:20	"93"	7220220317153418	0.07	0.3	0.014378982	0.349930523	"13A"	"ax4"
202203190719472	2022-03-15 01:16:04	"95"	7220220317153418	0.01	0.13	2.899212307	2.013207268	"9A"	"ax5"
202203190719527	2022-03-15 01:17:44	"93"	7220220317153418	0.58	0.42	6.00241039	3.197785335	"12A"	"ax3"
202203190719473	2022-03-15 01:30:01	"94"	7220220317153418	0.11	0.57	1.72087463	2.261161068	"12A"	"ax2"
202203190719546	2022-03-15 01:30:12	"93"	7220220317153418	0.07	0.08	0.814691351	0.034099117	"11A"	"ax5"
202203190719556	2022-03-15 01:34:05	"94"	7220220317153418	0.51	0.36	3.268046482	3.50346079	"12A"	"ax2"
202203190719496	2022-03-15 01:35:17	"94"	7220220317153418	0.52	0.02	4.878431232	1.763686271	"9A"	"ax4"
202203190719570	2022-03-15 01:40:48	"95"	7220220317153418	0.05	0.15	1.173761151	0.738714854	"10A"	"ax4"
202203190719522	2022-03-15 01:46:01	"94"	7220220317153418	0.05	0.01	1.237702453	0.622826012	"13A"	"ax2"
202203190719447	2022-03-15 01:48:15	"94"	7220220317153418	0.48	0.52	4.407561685	2.453633821	"11A"	"ax5"
202203190719498	2022-03-15 01:53:21	"96"	7220220317153418	0.36	0.31	2.659425456	2.696253935	"10A"	"ax5"
202203190719532	2022-03-15 01:54:26	"95"	7220220317153418	0.22	0.26	1.182241988	1.430132556	"10A"	"ax4"
202203190719449	2022-03-15 01:55:54	"96"	7220220317153418	0.09	0.18	0.242591195	0.592289371	"10A"	"ax5"
202203190719459	2022-03-15 01:57:04	"93"	7220220317153418	0.12	0.22	2.890346444	1.985394247	"12A"	"ax2"
202203190719474	2022-03-15 02:02:35	"93"	7220220317153418	0.73	0.59	5.250152404	2.724659904	"10A"	"ax5"
202203190719484	2022-03-15 02:02:47	"94"	7220220317153418	0.16	0.58	2.733304869	1.640484634	"14A"	"ax5"
202203190719534	2022-03-15 02:06:21	"93"	7220220317153418	0.05	0.29	0.038838682	0.929988196	"12A"	"ax3"
202203190719557	2022-03-15 02:07:37	"93"	7220220317153418	0.48	0.34	3.907047621	2.652944336	"10A"	"ax2"
202203190719509	2022-03-15 02:25:45	"96"	7220220317153418	0.64	0.25	3.277395118	1.511623468	"13A"	"ax4"
202203190719435	2022-03-15 02:27:33	"95"	7220220317153418	0.21	0.15	0.350578549	1.712369392	"13A"	"ax3"
202203190719510	2022-03-15 02:42:45	"95"	7220220317153418	0.01	0.09	0.196196997	0.356909457	"9A"	"ax5"
202203190719461	2022-03-15 02:42:56	"95"	7220220317153418	0.29	0.42	3.134942618	3.261023514	"8A"	"ax5"
202203190719437	2022-03-15 02:44:53	"96"	7220220317153418	0.23	0.29	0.803420378	1.02524641	"9A"	"ax2"
202203190719460	2022-03-15 02:45:05	"96"	7220220317153418	0.07	0.24	0.228077671	0.659123305	"13A"	"ax2"
202203190719533	2022-03-15 02:48:51	"94"	7220220317153418	0.07	0.28	3.122630122	2.796552629	"9A"	"ax2"
202203190719704	2022-03-15 02:49:58	"A0"	7220220317153418	0.2	0.5	1.214496182	1.010647141	"11A"	"ax3"
202203190719485	2022-03-15 02:52:03	"93"	7220220317153418	0.03	0.3	1.452065891	2.262726366	"14A"	"ax5"
202203190719703	2022-03-15 02:54:22	"97"	7220220317153418	0.55	0.09	4.462046737	2.723538046	"10A"	"ax5"
202203190719680	2022-03-15 02:54:33	"98"	7220220317153418	0.68	0.18	3.50356094	1.261996267	"14A"	"ax4"
202203190719632	2022-03-15 02:58:05	"97"	7220220317153418	0.07	0.09	0.662004486	0.688952575	"13A"	"ax3"
202203190719655	2022-03-15 02:59:12	"A0"	7220220317153418	0.07	0.11	0.358119436	0.465280907	"12A"	"ax5"
202203190719436	2022-03-15 03:06:26	"93"	7220220317153418	0.31	0.1	2.864162576	2.659218731	"10A"	"ax5"
202203190719681	2022-03-15 03:08:38	"97"	7220220317153418	0.25	0.14	1.208024383	0.076208813	"11A"	"ax2"
202203190719608	2022-03-15 03:16:23	"98"	7220220317153418	0	0.3	0.547732229	0.038161604	"11A"	"ax5"
202203190719584	2022-03-15 03:18:54	"99"	7220220317153418	0.04	0.34	3.868942973	3.469385282	"12A"	"ax5"
202203190719607	2022-03-15 03:35:33	"99"	7220220317153418	0.52	0.38	4.688478482	3.446578492	"12A"	"ax3"
202203190719631	2022-03-15 03:41:46	"98"	7220220317153418	0.22	0.64	2.525907061	2.12750487	"11A"	"ax5"
202203190719633	2022-03-15 03:51:00	"A0"	7220220317153418	0.04	0.12	0.597385336	0.453199036	"10A"	"ax4"
202203190719705	2022-03-15 03:56:31	"99"	7220220317153418	0.55	0.29	4.532540203	3.405610053	"10A"	"ax5"
202203190719691	2022-03-15 03:57:55	"98"	7220220317153418	0.65	0.21	3.217863865	1.960975177	"13A"	"ax5"
202203190719657	2022-03-15 04:02:59	"98"	7220220317153418	0.07	0.29	0.339893003	0.892993422	"13A"	"ax2"
202203190719583	2022-03-15 04:04:06	"A0"	7220220317153418	0.02	0.23	0.996473041	0.543490272	"12A"	"ax3"
202203190719430	2022-03-15 04:04:06	"96"	7220220317153418	0.46	0.45	4.406756485	2.965558246	"12A"	"ax3"
202203190719667	2022-03-15 04:08:42	"A0"	7220220317153418	0.21	0.23	1.915899852	5.523417528	"9A"	"ax5"
202203190719455	2022-03-15 04:11:32	"93"	7220220317153418	0.25	0.14	2.01842427	2.0546097	"10A"	"ax5"
202203190719454	2022-03-15 04:16:06	"95"	7220220317153418	0.03	0.14	0.073433184	0.033915866	"12A"	"ax5"
202203190719566	2022-03-15 04:21:20	"95"	7220220317153418	0.09	0.31	3.037456101	2.40478267	"14A"	"ax3"
202203190719494	2022-03-15 04:27:19	"96"	7220220317153418	0.12	0.57	1.529327374	1.138787536	"11A"	"ax2"
202203190719479	2022-03-15 04:28:01	"96"	7220220317153418	0.02	0.01	0.079697355	0.428247649	"13A"	"ax4"
202203190719445	2022-03-15 04:28:47	"96"	7220220317153418	0.54	0.24	4.024691568	2.963988883	"15A"	"ax4"
202203190719517	2022-03-15 04:33:29	"95"	7220220317153418	0.74	0.46	4.427893529	3.053247064	"10A"	"ax2"
202203190719518	2022-03-15 04:39:51	"94"	7220220317153418	0.62	0.12	3.856724296	1.88100275	"9A"	"ax5"
202203190719469	2022-03-15 04:48:16	"94"	7220220317153418	0.08	0.25	0.771170826	0.053304095	"11A"	"ax2"
202203190719553	2022-03-15 04:48:53	"93"	7220220317153418	0.07	0.1	2.452199446	1.071417663	"9A"	"ax2"
202203190719567	2022-03-15 04:50:25	"94"	7220220317153418	0.39	0.4	2.984885897	2.755969534	"12A"	"ax2"
202203190719470	2022-03-15 04:51:11	"93"	7220220317153418	0.31	0.23	4.147963578	3.465650475	"11A"	"ax4"
202203190719543	2022-03-15 04:57:15	"96"	7220220317153418	0.21	0.22	2.029641548	4.248521027	"10A"	"ax5"
202203190719493	2022-03-15 04:58:42	"93"	7220220317153418	0.09	0.01	0.042572357	0.252782216	"13A"	"ax5"
202203190719505	2022-03-15 05:08:04	"96"	7220220317153418	0.03	0.19	2.683809811	1.509831004	"13A"	"ax5"
202203190719444	2022-03-15 05:08:39	"93"	7220220317153418	0.56	0.3	4.454057796	4.791764405	"9A"	"ax5"
202203190719519	2022-03-15 05:13:21	"93"	7220220317153418	0.35	0.56	3.232401427	3.257146453	"12A"	"ax3"
202203190719471	2022-03-15 05:16:55	"96"	7220220317153418	0.01	0.07	0.097908296	0.408074992	"11A"	"ax5"
202203190719495	2022-03-15 05:20:28	"95"	7220220317153418	0.46	0.36	4.27941789	4.3302359	"13A"	"ax5"
202203190719529	2022-03-15 05:32:55	"95"	7220220317153418	0.62	0.24	3.09593497	1.864867168	"13A"	"ax3"
202203190719481	2022-03-15 05:35:38	"94"	7220220317153418	0.09	0.1	0.901088672	0.021882563	"12A"	"ax2"
202203190719446	2022-03-15 05:41:52	"95"	7220220317153418	0.01	0.36	1.854871062	1.981220426	"12A"	"ax5"
202203190719554	2022-03-15 05:47:48	"96"	7220220317153418	0.37	0.34	2.650756943	5.086467481	"14A"	"ax4"
202203190719507	2022-03-15 05:57:07	"94"	7220220317153418	0.36	0.23	4.119256687	1.890682409	"12A"	"ax5"
202203190719506	2022-03-15 06:55:14	"95"	7220220317153418	0.29	0.1	0.223064438	2.5994133	"11A"	"ax4"
202203190719531	2022-03-15 07:23:00	"93"	7220220317153418	0.08	0.17	0.453893259	1.643619422	"14A"	"ax3"
202203190719483	2022-03-15 07:27:57	"96"	7220220317153418	0.16	0.11	2.848123479	1.559537418	"10A"	"ax2"
202203190719434	2022-03-15 07:31:16	"96"	7220220317153418	0.66	0.32	5.245695416	3.084476228	"10A"	"ax5"
202203190719458	2022-03-15 07:35:50	"94"	7220220317153418	0.09	0.67	3.066331507	2.521705984	"14A"	"ax5"
202203190719432	2022-03-15 07:38:07	"94"	7220220317153418	0.09	0.3	0.203515799	0.13188536	"9A"	"ax5"
202203190719457	2022-03-15 08:02:33	"95"	7220220317153418	0.64	0.43	5.276645213	3.68314451	"11A"	"ax5"
202203190719568	2022-03-15 08:04:04	"93"	7220220317153418	0.63	0.24	3.841270818	1.009370034	"12A"	"ax2"
202203190719569	2022-03-15 08:04:26	"96"	7220220317153418	0.05	0.01	0.912929949	0.761350393	"11A"	"ax4"
202203190719545	2022-03-15 08:42:52	"94"	7220220317153418	0.06	0.08	1.503255272	0.754380976	"11A"	"ax2"
202203190719482	2022-03-15 08:47:29	"93"	7220220317153418	0.44	0.38	3.82010572	2.905902464	"11A"	"ax5"
202203190719497	2022-03-15 08:58:58	"93"	7220220317153418	0.19	0.33	3.677656525	2.500372224	"13A"	"ax5"
202203190719521	2022-03-15 08:59:59	"95"	7220220317153418	0.32	0.25	1.576624429	4.689828945	"11A"	"ax4"
202203190719520	2022-03-15 09:00:37	"96"	7220220317153418	0.05	0	0.829341322	0.739240684	"13A"	"ax4"
202203190719609	2022-03-15 09:01:44	"99"	7220220317153418	0.08	0.25	3.897901161	1.750720371	"11A"	"ax2"
202203190719433	2022-03-15 09:04:25	"93"	7220220317153418	0.59	0.31	5.242456037	4.672634713	"13A"	"ax3"
202203190719585	2022-03-15 09:07:14	"98"	7220220317153418	0.06	0.54	1.987528641	1.254261435	"10A"	"ax5"
202203190719595	2022-03-15 09:10:25	"99"	7220220317153418	0.1	0.08	0.614209535	0.283847491	"14A"	"ax3"
202203190719619	2022-03-15 09:11:13	"97"	7220220317153418	0.57	0.39	5.116024819	4.783868997	"11A"	"ax5"
202203190719669	2022-03-15 09:11:13	"98"	7220220317153418	0.59	0.14	1.31529516	2.255330414	"10A"	"ax2"
202203190719571	2022-03-15 09:30:33	"94"	7220220317153418	0.02	0.28	0.532575148	0.558677221	"15A"	"ax4"
202203190719621	2022-03-15 09:36:59	"97"	7220220317153418	0.07	0.15	1.733117915	1.340419447	"14A"	"ax3"
202203190719645	2022-03-15 09:59:34	"99"	7220220317153418	0.6	0.49	4.265612496	2.803180429	"12A"	"ax5"
202203190719668	2022-03-15 10:02:58	"99"	7220220317153418	0.37	0.01	3.691407248	2.192746413	"9A"	"ax4"
202203190719573	2022-03-15 10:05:18	"96"	7220220317153418	0.37	0.24	1.308795969	1.927147546	"10A"	"ax5"
202203190719597	2022-03-15 10:23:21	"97"	7220220317153418	0.04	0.2	0.169651948	0.457490122	"11A"	"ax4"
202203190719707	2022-03-15 10:29:10	"97"	7220220317153418	0.15	0	1.235539014	0.820114552	"10A"	"ax5"
202203190719706	2022-03-15 10:33:35	"98"	7220220317153418	0.65	0.22	5.041612508	3.675412115	"11A"	"ax5"
202203190719635	2022-03-15 10:40:14	"98"	7220220317153418	0.1	0.41	1.403457138	0.90401187	"11A"	"ax5"
202203190719683	2022-03-15 10:41:40	"99"	7220220317153418	0.02	0.14	1.855166967	0.370029793	"11A"	"ax5"
202203190719587	2022-03-15 10:45:57	"A0"	7220220317153418	0.52	0.41	2.741701545	4.722998028	"12A"	"ax3"
202203190719658	2022-03-15 10:47:47	"97"	7220220317153418	0.63	0.24	3.368163811	2.871701831	"11A"	"ax4"
202203190719572	2022-03-15 10:49:43	"93"	7220220317153418	0.04	0.12	0.116518854	0.654302835	"12A"	"ax4"
202203190719659	2022-03-15 10:50:32	"A0"	7220220317153418	0.03	0.12	2.268975603	0.967227491	"11A"	"ax5"
202203190719682	2022-03-15 10:57:43	"A0"	7220220317153418	0.41	0.49	3.717497069	3.381726998	"12A"	"ax3"
202203190719610	2022-03-15 11:09:34	"98"	7220220317153418	0.17	0.08	2.86018821	1.802340051	"13A"	"ax4"
202203190719684	2022-03-15 11:13:41	"98"	7220220317153418	0.38	0.23	1.352568614	2.408656648	"9A"	"ax5"
202203190719611	2022-03-15 11:14:13	"97"	7220220317153418	0	0.11	1.501702528	1.170457285	"12A"	"ax5"
202203190719636	2022-03-15 11:15:50	"97"	7220220317153418	0.07	0.18	2.181395797	1.579796316	"9A"	"ax5"
202203190719634	2022-03-15 11:19:54	"99"	7220220317153418	0.62	0.31	5.854668897	2.905580281	"12A"	"ax5"
202203190719694	2022-03-15 11:22:51	"99"	7220220317153418	0.22	0.48	1.039891082	1.708787355	"11A"	"ax5"
202203190719708	2022-03-15 11:24:44	"A0"	7220220317153418	0.14	0.35	0.263025631	3.644058664	"14A"	"ax5"
202203190719660	2022-03-15 11:31:21	"99"	7220220317153418	0.61	0.17	3.503044543	2.750560106	"11A"	"ax4"
202203190719586	2022-03-15 11:35:03	"97"	7220220317153418	0.57	0.17	3.442494629	1.696108676	"12A"	"ax4"
202203190719588	2022-03-15 11:35:28	"99"	7220220317153418	0.03	0.23	0.341339036	0.190733332	"10A"	"ax5"
202203190719646	2022-03-15 11:36:00	"98"	7220220317153418	0	0.01	1.214863094	1.020347042	"13A"	"ax4"
202203190719670	2022-03-15 11:40:04	"97"	7220220317153418	0.34	0.26	4.308348518	2.916054333	"12A"	"ax4"
202203190719612	2022-03-15 11:45:20	"A0"	7220220317153418	0.37	0.19	3.991270409	2.264204732	"10A"	"ax5"
202203190719598	2022-03-15 11:45:41	"A0"	7220220317153418	0.22	0.04	0.252906016	0.357779492	"11A"	"ax3"
202203190719672	2022-03-15 11:47:37	"98"	7220220317153418	0.01	0.3	0.180453767	1.72272215	"9A"	"ax4"
202203190719695	2022-03-15 11:55:20	"98"	7220220317153418	0	0.38	3.125373731	3.580272334	"10A"	"ax5"
202203190719696	2022-03-15 11:56:42	"97"	7220220317153418	0.56	0.36	5.456892925	3.632673692	"8A"	"ax5"
202203190719624	2022-03-15 12:01:49	"97"	7220220317153418	0.25	0.44	1.309082927	1.523078001	"16A"	"ax3"
202203190719574	2022-03-15 12:02:14	"95"	7220220317153418	0.03	0.26	1.252651024	0.139996937	"9A"	"ax5"
202203190719576	2022-03-15 12:22:08	"95"	7220220317153418	0.55	0.42	1.264457731	8.48794772	"9A"	"ax5"
202203190719647	2022-03-15 12:40:34	"97"	7220220317153418	0.63	0.12	3.358293373	1.952568711	"13A"	"ax5"
202203190719648	2022-03-15 12:46:19	"A0"	7220220317153418	0.05	0.35	0.378549498	0.77065134	"8A"	"ax5"
202203190719686	2022-03-15 12:56:11	"A0"	7220220317153418	0.11	0.16	0.232471147	0.188150068	"13A"	"ax5"
202203190719599	2022-03-15 12:56:59	"99"	7220220317153418	0.37	0.31	3.209779982	2.215695739	"10A"	"ax5"
202203190719671	2022-03-15 13:04:16	"99"	7220220317153418	0.34	0.27	1.670472459	3.886010503	"10A"	"ax2"
202203190719710	2022-03-15 13:07:08	"98"	7220220317153418	0.31	0.14	0.122852907	0.092227974	"9A"	"ax5"
202203190719709	2022-03-15 13:08:32	"99"	7220220317153418	0.07	0.32	0.11747292	1.124600302	"11A"	"ax5"
202203190719623	2022-03-15 13:10:23	"98"	7220220317153418	0.12	0.28	1.818068125	1.58482784	"9A"	"ax3"
202203190719638	2022-03-15 13:17:48	"99"	7220220317153418	0.57	0.27	5.936644792	4.307487961	"13A"	"ax3"
202203190719662	2022-03-15 13:18:41	"97"	7220220317153418	0.09	0.39	1.621773485	1.3897998	"9A"	"ax2"
202203190719613	2022-03-15 13:22:11	"99"	7220220317153418	0.07	0.19	0.080313814	0.324030423	"15A"	"ax3"
202203190719661	2022-03-15 13:22:38	"98"	7220220317153418	0.58	0.5	6.951375578	5.721456087	"9A"	"ax5"
202203190719590	2022-03-15 13:23:16	"97"	7220220317153418	0.65	0.29	3.241703592	1.947762518	"9A"	"ax2"
202203190719697	2022-03-15 13:24:12	"A0"	7220220317153418	0.06	0.22	0.797746381	0.23086051	"12A"	"ax2"
