"Serial"	"datetime"	"Pre-PressfitLoad"	"AssemblyAngle"	"PressfitLoad"	"AdjAmount_1"	"AdjAmount_2"	"Flowrate"	"X1"	"Y1"	"L1"	"OilLeak"	"PartNo"	"EqNo"
202203210705801	2022-03-23 07:27:26	1.14	0.36	1.8	13.07	40.81	1059.4	0.3	-15.5	79.2	-0.06	101	1
202203210705826	2022-03-23 07:27:40	1.02	0.83	1.8	12.34	41.42	1068.02	0.8	-15.6	76.5	-0.02	101	2
202203210705729	2022-03-23 07:30:14	1.28	0.89	1.7	13.86	40.27	1064.03	1	-15.6	78.4	0	101	1
202203210705778	2022-03-23 07:31:16	1.65	0.55	1.8	12.36	41.87	1067.53	-1.9	-17.9	79.7	0.09	101	2
202203210705730	2022-03-23 07:32:57	1.17	1.03	1.8	9.48	44.19	1077.5	0.4	-17.1	80.8	-0.08	101	1
202203210705754	2022-03-23 07:35:12	1.36	0.48	1.8	13.66	39.57	1059.38	-0.1	-17	81.8	0.01	101	2
202203210705851	2022-03-23 07:35:16	0.67	0.82	1.8	15.65	38.51	1067.09	1.2	-13.8	77.5	0	101	1
202203210705753	2022-03-23 07:35:28	1.51	0.42	1.8	15.8	41.24	1081.3	2	-17.6	79.5	-0.08	101	2
202203210705813	2022-03-23 07:38:57	0.79	0.73	1.8	12.85	40.71	1081.79	2.6	-14.9	79.1	0.5	101	1
202203210705837	2022-03-23 07:41:57	0.61	0.83	1.8	15.81	37.69	1062.53	0.1	-15.7	78.1	0	101	2
202203210705765	2022-03-23 07:43:06	1.23	0.7	1.8	12.05	42.2	1069.75	1.4	-15.5	79	0	101	1
202203210705803	2022-03-23 07:43:11	0.89	0.63	1.8	13.02	39.59	1064.29	-1.3	-19.2	80.9	-0.08	101	2
202203210705789	2022-03-23 07:46:30	0.95	0.83	1.8	8.33	44.41	1048.97	1.2	-14.5	75.7	-0.05	101	1
202203210705827	2022-03-23 07:47:49	1.03	0.76	1.8	14.89	39.55	1077.63	1.8	-18.9	82	0.04	101	2
202203210705755	2022-03-23 07:54:17	1.31	1.15	1.8	12.86	41.5	1074.79	1.4	-17.2	80.8	-0.02	101	2
202203210705838	2022-03-23 07:54:19	0.69	0.82	1.8	15.53	38.42	1069.97	0.2	-15.2	78	-0.02	101	1
202203210705741	2022-03-23 07:54:41	0.87	0.98	1.7	12.05	41.11	1076.51	-0.2	-15.6	79.4	0.05	101	1
202203210705839	2022-03-23 08:00:53	1.28	0.91	1.8	14.3	40.16	1067.14	0.4	-15.1	75.2	0.12	101	2
202203210705791	2022-03-23 08:01:43	1.38	0.86	1.8	13.76	40	1070.5	-0.7	-15.9	76.9	0	101	2
202203210705779	2022-03-23 08:07:33	1.2	0.83	1.8	11.88	41.22	1067.15	0.4	-14.6	78.1	0	101	2
202203210705731	2022-03-23 08:08:24	1.25	1.16	1.8	9	44.75	1061.04	-0.2	-15.8	78.6	0	101	2
202203210705742	2022-03-23 08:14:34	1.17	0.79	1.8	14.66	39.43	1080.92	0.4	-15.6	82.3	-0.03	101	1
202203210705743	2022-03-23 08:18:26	0.89	0.8	1.8	13.86	40.14	1066.09	-2	-16.8	80.3	0.02	101	2
202203210705718	2022-03-23 08:28:57	1.08	0.41	1.8	12.3	41.71	1069.51	0.6	-15.3	77.9	0	101	2
202203210705815	2022-03-23 08:31:34	0.91	0.52	1.8	13.15	40.26	1061.56	-0.4	-17.4	80.9	0.06	101	2
202203210705766	2022-03-23 09:04:34	1.49	0.46	1.8	16.32	37.81	1064.66	0.2	-18.5	82.5	-0.04	101	1
202203210705719	2022-03-23 09:05:30	1.15	0.25	1.8	10.81	42.71	1064.55	0.5	-16	77.9	-0.02	101	2
202203210705767	2022-03-23 09:08:55	0.76	0.59	1.8	13.71	40.62	1066.67	1.3	-15.9	78.2	-0.05	101	1
202203210705937	2022-03-23 09:11:42	0.7	0.99	1.8	11.92	42.08	1082.21	1.2	-16.2	81.3	0.04	101	2
202203210705960	2022-03-23 09:12:26	0.85	0.51	1.8	12.77	40.63	1071.21	0.4	-17.5	80	-0.01	101	1
202203210705912	2022-03-23 09:13:54	0.89	0.46	1.8	10.65	42.92	1071.53	0.8	-16.3	77.6	-0.02	101	2
202203210705961	2022-03-23 09:18:07	0.89	0.3	1.8	10.74	43.97	1066.65	0.8	-19	80.8	0	101	1
202203210705889	2022-03-23 09:19:25	0.82	0.91	1.8	11.29	42.33	1053.46	0.7	-18.3	79.6	-0.02	101	1
202203210705938	2022-03-23 09:25:01	1.09	0.98	1.8	8.68	45.59	1065.28	0.7	-17	80.9	-0.07	101	2
202203210705986	2022-03-23 09:25:01	0.71	-0.57	1.8	14.74	38.46	1069.31	3.4	-19.8	82	0.03	101	2
202203210705948	2022-03-23 09:29:12	1.1	0.76	1.8	11.29	42.64	1076.37	1.9	-15.7	76.9	0	101	1
202203210705864	2022-03-23 09:30:05	1.06	1.05	1.8	12.47	42	1075.68	0.8	-15.5	77.9	0.04	101	1
202203210705865	2022-03-23 09:38:51	1.17	0.72	1.8	9.99	42.97	1079.85	-0.8	-16.1	81.2	0.16	101	2
202203210705973	2022-03-23 09:39:58	0.84	1.03	1.8	12.76	41.32	1072.18	0.8	-13.7	75.8	0.02	101	2
202203210705890	2022-03-23 09:40:55	0.85	0.93	1.8	10.82	42.95	1060.78	0.4	-16	82.3	-0.03	101	1
202203210705962	2022-03-23 09:43:14	1.12	1.15	1.8	12.91	41.17	1065.16	-0.4	-16.5	80.1	9.99	101	1
202203210705900	2022-03-23 09:46:12	1.06	1.23	1.8	11.22	42.33	1072.06	1.7	-15.9	79.3	-0.01	101	2
202203210705926	2022-03-23 09:48:10	1	0.37	1.8	11.19	42.56	1075.52	0.5	-17.3	80.9	0.09	101	2
202203210705914	2022-03-23 09:49:14	0.75	1.18	1.8	13.58	42.9	1086.44	0.7	-18.8	81.2	-0.01	101	2
202203210705984	2022-03-23 09:54:20	0.74	0.72	1.8	14.14	40.17	1067.5	0.8	-17.3	78.7	0	101	1
202203210705852	2022-03-23 09:54:32	0.74	0.8	1.8	13.4	40.62	1066.24	0.7	-13.5	78.9	0	101	1
202203210705888	2022-03-23 09:55:25	1.02	0.78	1.8	14.07	39.84	1060.52	-1.1	-14.6	76.5	0.05	101	2
202203210705866	2022-03-23 09:57:41	1.19	0.73	1.8	11.85	42.28	1077.73	1.4	-18.4	83.5	0	101	2
202203210705936	2022-03-23 09:57:46	0.96	0.47	1.8	11.7	42.38	1053.81	1.1	-17	79.9	-0.08	101	1
202203210705949	2022-03-23 10:04:02	0.92	0.78	1.8	11.22	43.94	1076.01	0.3	-15.5	79.5	-0.02	101	1
202203210705972	2022-03-23 10:10:40	0.82	0.95	1.8	12.38	41.44	1067.3	0.2	-15.4	76.8	0.05	101	2
202203210705878	2022-03-23 10:14:16	0.98	0.31	1.8	13.74	40.58	1060.77	-0.5	-17.3	77.8	0.19	101	1
202203210705901	2022-03-23 10:17:02	0.81	0.6	1.8	12.99	41.5	1081.58	0.3	-16.2	81.2	-0.01	101	2
202203210705950	2022-03-23 10:20:01	1.09	0.83	1.8	8.68	44.18	1048.64	1.9	-22	85.4	0.01	101	1
202203210705853	2022-03-23 10:22:45	0.69	0.37	1.8	12.71	39.15	1053.22	-0.7	-15.2	76.8	0.01	101	2
202203210705988	2022-03-23 10:31:11	0.71	0.54	1.8	17.47	38.02	1071.19	1.6	-16.5	78.9	0.01	101	1
202203210705924	2022-03-23 10:32:10	1.35	0.39	1.8	11.45	41.5	1068.9	-0.3	-15.6	75.5	0.08	101	2
202203210705892	2022-03-23 10:34:47	1.28	0.87	1.8	9.3	43.25	1062.09	0.9	-18.1	79.3	0.04	101	2
202203210705854	2022-03-23 10:40:48	0.73	0.94	1.8	16.67	36.97	1063.99	2	-16	78.6	0	101	1
202203210705963	2022-03-23 10:42:23	0.98	0.72	1.8	10.75	43.31	1065.82	0	-15.4	74.8	0	101	2
202203210705940	2022-03-23 10:42:31	1.22	0.5	1.8	11.47	42.35	1070.34	0.8	-16.4	77.5	0.05	101	1
202203210705964	2022-03-23 10:42:44	0.95	0.8	1.8	11.26	42.41	1061.57	0	-15.3	80.3	-0.01	101	2
202203210705867	2022-03-23 10:48:10	1.42	1.4	1.8	15.91	38.93	1061.59	-0.6	-14	78.6	-0.01	101	2
202203210705915	2022-03-23 11:01:48	0.95	1.68	1.8	10.32	43.76	1074.86	0.7	-13.6	79.7	0.11	102	1
202203210705868	2022-03-23 11:02:56	1.52	0.98	1.8	12.99	40.93	1065.98	-0.8	-16.4	79.4	-0.01	102	2
202203210705916	2022-03-23 11:03:18	0.92	0.81	1.8	10.38	43.23	1067.22	0.8	-15.4	77.8	-0.09	102	1
202203210705941	2022-03-23 11:03:50	1.31	0.57	1.8	10.42	42.66	1065.16	-1	-16.5	77.9	-0.02	102	2
202203210705951	2022-03-23 11:07:05	1.05	0.91	1.8	13.11	41.16	1063.84	1.6	-16.4	76.6	0	102	1
202203210705903	2022-03-23 11:07:16	1.4	0.93	1.8	13.94	41.34	1062.77	1.1	-15.6	78.5	0	102	1
202203210705965	2022-03-23 11:09:33	0.88	1.03	1.8	11.01	42.45	1064.4	1.9	-21.8	83.8	-0.01	102	2
202203210705879	2022-03-23 11:09:33	1.1	0.87	1.8	10.42	42.98	1075.13	1.8	-15.5	75.7	0.03	102	1
202203210705977	2022-03-23 11:12:14	1.05	0.21	1.8	13.9	41.45	1070.61	0.2	-16.7	79.1	0.03	102	2
202203210705869	2022-03-23 11:15:40	1.47	0.38	1.8	12.38	41.67	1083.56	0.7	-15.2	79.5	-0.03	102	1
202203210705927	2022-03-23 11:23:00	1.28	0.86	1.8	11.85	40.83	1066.89	1.1	-16	78.6	0.01	102	1
202203210705953	2022-03-23 11:24:56	1.19	0.33	1.8	13.4	39.65	1055.08	-0.5	-18.1	81.7	-0.1	102	2
202203210705876	2022-03-23 11:27:48	1.08	1.03	1.8	11.45	42.38	1070.65	-0.1	-15.8	76.4	-0.07	102	2
202203210705925	2022-03-23 11:29:38	0.76	0.87	1.8	14.4	40.06	1071.55	1.4	-17.7	78.1	0.11	102	2
202203210705952	2022-03-23 11:30:36	0.88	0.56	1.8	14.96	39.33	1064.37	1.9	-16.5	75.9	-0.05	102	1
202203210705904	2022-03-23 11:30:45	1.42	0.44	1.8	10.28	44.03	1068.86	2.3	-14.7	78.5	0	102	1
202203210705974	2022-03-23 11:40:11	1.04	0.84	1.8	13.11	42.56	1081.93	0.6	-19.7	84.2	-0.04	102	2
202203210705877	2022-03-23 11:53:05	0.95	0.82	1.8	13.05	41.47	1076.11	1.8	-17.6	79.9	0.03	102	2
202203210705928	2022-03-23 12:01:35	1.25	0.95	1.8	13.94	40.76	1062.88	1.6	-14.8	79	0.05	102	1
202203210705855	2022-03-23 12:04:35	0.69	0.68	1.8	13.79	39.73	1063.99	1.7	-16.2	80.8	0.06	102	1
202203210705987	2022-03-23 12:11:47	0.72	0.57	1.8	13.35	40.32	1064.82	0.1	-14.2	78.3	0	102	2
202203210705939	2022-03-23 12:16:27	1.21	0.38	1.8	12.6	41.84	1065.04	1	-17.6	77.5	-0.02	102	2
202203210705975	2022-03-23 12:37:41	1.05	0.98	1.8	13.05	41.32	1072.24	-0.2	-15.4	78.1	0	102	2
202203210705893	2022-03-23 12:42:05	1.13	1.07	1.8	13.35	40.99	1082.89	0.2	-17.7	79.7	0.05	102	2
202203210705917	2022-03-23 12:43:22	0.93	0.7	1.8	11.16	43.3	1066.03	0.7	-12.5	77.3	0.02	102	1
202203210705880	2022-03-23 12:47:23	1.08	0.85	1.8	12.1	41.18	1071.69	0	-14.6	77.4	-0.01	102	2
202203210705857	2022-03-23 12:58:26	0.7	0.97	1.8	15.25	38.34	1066.26	0.6	-15.2	76.9	-0.01	102	1
202203210705976	2022-03-23 13:01:09	0.74	0.49	1.8	14.11	40.47	1074.61	0	-14.3	74.4	0	102	1
202203210705991	2022-03-23 13:01:43	0.63	-0.4	1.8	14.89	39.15	1074.21	-0.5	-16.1	77.6	-0.03	102	2
202203210705905	2022-03-23 13:14:38	1.4	0.81	1.8	15.04	39.33	1065.36	-1.4	-16.3	79.3	-0.04	102	2
202203210705881	2022-03-23 13:18:15	1.53	0.5	1.8	14.18	39.93	1072.84	0.9	-15.3	77.5	-0.01	102	1
202203210705943	2022-03-23 13:26:34	0.94	0.82	1.8	11.44	42.91	1086.36	-0.3	-16.4	77.5	-0.11	102	2
202203210705919	2022-03-23 13:31:54	1.05	0.98	1.8	11.31	43.13	1070.39	2	-15.2	80.6	-0.01	102	1
202203210705990	2022-03-23 13:32:43	0.68	0.75	1.8	13.09	40.56	1070.03	-1.2	-17.4	78.9	0.01	102	2
202203210705895	2022-03-23 13:42:15	1.07	1	1.8	12.74	40.03	1058.89	1.5	-16.6	79.2	0.1	102	1
202203210705967	2022-03-23 13:44:49	1.03	0.57	1.8	13.04	41.61	1065.14	-0.2	-16.4	77.7	-0.01	102	2
202203210705966	2022-03-23 13:45:46	1.04	0.78	1.8	11.88	42.82	1071.75	1.7	-15.1	79.4	0	102	1
202203210705918	2022-03-23 13:50:18	1.05	1.1	1.8	10.75	43.47	1069.93	-0.1	-17.4	79.8	-0.03	102	2
202203210705870	2022-03-23 13:50:23	1.58	0.74	1.8	14.43	39.83	1055.01	0.2	-13.6	77.4	-0.01	102	2
202203210705942	2022-03-23 13:51:23	0.74	0.83	1.8	15.62	39.05	1066.86	0.3	-17.7	81	0	102	2
202203210705894	2022-03-23 13:53:08	1.22	1.21	1.8	14.6	39.5	1066.09	2.5	-15.3	77.3	0	102	1
202203210705992	2022-03-23 13:53:53	0.75	1.42	1.8	12.01	40.63	1068.02	-0.5	-16.4	81.3	0.01	102	2
202203210705944	2022-03-23 14:03:14	1.35	0.66	1.8	10.5	43.22	1084.73	-0.9	-15.5	78.5	-0.03	102	2
202203210705920	2022-03-23 14:14:40	1.23	0.6	1.8	15.42	38.61	1063.4	1.9	-17.1	81.7	0.03	102	1
202203210705871	2022-03-23 14:17:55	1.45	1.07	1.8	13.38	40.47	1060.61	-4.9	-21.2	86.5	0.01	102	1
202203210705882	2022-03-23 14:21:29	1.13	0.25	1.8	7.67	45.58	1066.7	-0.6	-16.4	77.9	0.1	102	2
202203210705968	2022-03-23 14:37:27	1.14	0.66	1.8	12.09	41.71	1053.68	0.8	-14.7	78.3	0	102	1
202203210705896	2022-03-23 14:40:44	1.16	0.77	1.8	13.35	41.01	1073.08	0.2	-16.4	78.4	0	102	1
202203210705979	2022-03-23 14:42:04	0.69	0.96	1.8	13.45	41.04	1077.49	1.5	-15.8	77.5	0.04	102	1
202203210705906	2022-03-23 14:42:07	1.39	0.76	1.8	15.56	39.53	1073.95	2	-14.3	79.1	0.02	102	1
202203210705930	2022-03-23 14:51:57	0.98	0.42	1.8	12.04	41.06	1067.74	0.1	-15.8	78.6	0	102	2
202203210705858	2022-03-23 14:57:00	0.74	0.76	1.8	12.86	41.55	1067.41	0.4	-15.8	79	-0.09	102	2
202203210705872	2022-03-23 14:58:47	1.21	0.96	1.8	17.89	36.52	1066.72	1.9	-15.8	80	-0.03	102	1
202203210705932	2022-03-23 14:59:23	1.33	0.66	1.8	12.72	41.72	1069.55	-1.1	-15.5	78.9	0.03	102	2
202203210705955	2022-03-23 15:04:54	0.96	0.77	1.8	12.23	41.42	1054.06	0.7	-16.3	78.3	-0.01	102	1
202203210705980	2022-03-23 15:04:56	0.97	1.13	1.8	10.06	43.07	1066.16	-1.3	-16	78.6	-0.03	102	2
202203210705956	2022-03-23 15:19:04	1.28	0.67	1.8	14.07	39.81	1059.18	-0.9	-17.6	78.3	-0.02	102	2
202203210705908	2022-03-23 15:21:11	1.36	0.61	1.8	13.53	40.94	1083.4	0.4	-14.7	79.5	0.01	102	1
202203210705883	2022-03-23 15:22:55	1.39	0.39	1.8	15.27	38.74	1069.34	-0.4	-14.6	79.3	-0.02	102	2
202203210705859	2022-03-23 15:24:59	0.67	1.35	1.8	12.06	40.8	1057.02	-0.1	-16.8	76.2	0.04	102	2
202203210705993	2022-03-23 15:28:36	0.83	1.02	1.8	10.42	44.41	1059.61	1.5	-18.2	79.1	-0.02	102	1
202203210705931	2022-03-23 15:32:26	1.19	0.82	1.8	13.38	40.35	1061.64	0.5	-15.7	80	0	102	2
202203210705907	2022-03-23 15:39:27	1.34	-0.16	1.8	11.16	42.74	1071.43	0.4	-16	80	0	102	1
202203210705994	2022-03-23 15:43:44	0.77	0.81	1.8	16.52	38.56	1077.42	0.2	-19	86.2	0.05	102	1
202203210705945	2022-03-23 15:52:27	1.35	0.96	1.8	14.07	40.88	1071.04	0.5	-14.7	75.5	0.1	102	1
202203210705860	2022-03-23 15:54:44	0.72	1.02	1.8	14.54	40.15	1077.8	0.6	-17.8	76.9	-0.02	102	2
202203210705897	2022-03-23 16:08:24	1.24	0.78	1.8	10.55	44.18	1081.26	0.2	-15.3	76.8	0.01	102	2
202203210705898	2022-03-23 16:12:27	1.06	0.53	1.8	8.71	44.49	1067.37	0.1	-15.9	77.1	0.01	102	1
202203210705969	2022-03-23 16:12:32	1.11	1.06	1.8	11.68	41.16	1065.47	0	-18.8	79.5	0.01	102	2
202203210705970	2022-03-23 16:14:41	1.25	0.69	1.8	8.56	45.22	1066.34	0.4	-15.5	78.3	0.04	102	1
202203210705873	2022-03-23 16:15:54	1.15	0.65	1.8	9.59	44.41	1070.46	-0.3	-20	84.7	-0.06	102	2
202203210705957	2022-03-23 16:31:12	1.36	0.55	1.8	10.71	43.61	1078.16	0.6	-14.9	78.9	-0.02	102	1
202203210705922	2022-03-23 16:33:16	1.15	0.47	1.8	13.43	42.36	1072.68	-0.5	-17.7	83	-0.04	102	2
202203210705921	2022-03-23 16:33:32	1.32	0.97	1.8	12.53	41.95	1071.44	1.6	-17.7	82	0.07	102	1
202203210705874	2022-03-23 16:38:03	1.21	0.2	1.8	9.67	44.18	1070.63	0.9	-17.7	79.9	0.01	102	1
202203210705899	2022-03-23 17:07:09	1.19	0.44	1.8	9.35	44.29	1063.66	1	-16.5	80.2	0	102	1
202203210705981	2022-03-23 17:10:34	0.97	0.41	1.8	13.78	40.25	1059.78	0.1	-15.2	76	0.01	102	2
202203210705885	2022-03-23 17:12:34	1.31	0.6	1.8	14.56	40.07	1067.11	-1	-15.4	79.6	0	102	2
202203210705982	2022-03-23 17:15:25	1.12	0.72	1.8	10.4	43.91	1059.32	0.4	-16	77	0	102	1
202203210705983	2022-03-23 17:16:39	1.15	1.66	1.8	14.04	39.81	1059.85	-1.1	-16.4	82.1	-0.05	102	2
202203210705933	2022-03-23 17:21:16	1.56	0.71	1.8	14.04	40.14	1057.26	-0.7	-14.6	76.3	0.01	102	2
202203210705909	2022-03-23 17:24:45	1.5	0.57	1.8	10.99	43.22	1070.64	1.1	-15.4	78	0.03	102	1
202203210705911	2022-03-23 17:39:14	1.47	1.45	1.8	15.83	38.59	1077.1	-1.5	-15	76.4	-0.01	102	2
202203210705875	2022-03-23 17:41:06	1.38	0.71	1.8	12.01	41.54	1079.85	0	-17.2	78.3	0	102	2
202203210705935	2022-03-23 17:45:08	1.44	1.06	1.8	12.39	41.16	1068.79	2.7	-14	77.7	-0.11	102	1
202203210705887	2022-03-23 17:50:55	1.41	1.21	1.8	13.5	40.65	1056.08	1.8	-17	80.6	-0.04	102	1
202203210705958	2022-03-23 17:52:24	1.4	0.9	1.8	10.14	44.89	1073.4	0.5	-15.4	79.4	0	102	2
202203210705959	2022-03-23 17:55:00	1.26	0.47	1.8	8.81	43.87	1058.49	1.9	-15.4	72.4	0.13	102	1
202203210705910	2022-03-23 18:02:26	1.38	1.18	1.8	10.84	42.99	1067.9	-0.2	-15	79	0.16	102	2
202203210705862	2022-03-23 18:08:25	0.76	0.75	1.8	15.39	37.81	1058.77	0.7	-17.1	78.9	0.04	102	2
202203210705934	2022-03-23 18:19:26	1.53	0.84	1.8	14.23	40.13	1064.57	-0.7	-15.9	80	-0.06	100	2
202203210705886	2022-03-23 18:20:14	1.26	0.94	1.8	12.56	41.49	1063.48	0.2	-17.2	81.8	-0.03	100	1
202203210706128	2022-03-23 18:20:15	0.76	0.72	1.8	17.8	36.21	1057.27	0.9	-16.7	76	-0.04	100	1
202203210706081	2022-03-23 18:28:31	1.16	0.85	1.8	15.12	38.49	1055.89	0.3	-14	75.7	-0.01	100	2
202203210705863	2022-03-23 18:31:14	0.7	1.19	1.8	16.1	37.86	1071.08	-0.5	-17	76.6	0.07	100	2
202203210706080	2022-03-23 18:33:31	1.16	0.57	1.8	11.83	42.53	1068.85	1.2	-14.7	76.3	-0.04	100	1
202203210706130	2022-03-23 18:43:00	0.77	0.67	1.8	14.05	39.71	1060.32	1.5	-18.6	81.7	0.01	100	1
202203210706032	2022-03-23 18:55:58	1.28	0.52	1.8	14.87	37.9	1056.66	0.9	-15	77.7	-0.01	100	1
202203210706105	2022-03-23 19:09:47	0.88	0.69	1.8	14.23	39.37	1065.35	1.1	-16.1	76.9	-0.03	100	1
202203210706104	2022-03-23 19:11:37	0.94	0.74	1.7	13.66	39.71	1065.48	0.3	-16.8	80.3	0.03	100	2
202203210706009	2022-03-23 19:11:49	1.17	0.92	1.8	13.25	40.58	1076.4	-0.2	-17.4	83.1	-0.05	100	2
202203210706008	2022-03-23 19:14:25	1.28	0.7	1.8	14.15	40.5	1066.02	0.4	-18.4	80.2	0	100	2
202203210706056	2022-03-23 19:14:57	1.52	0.68	1.8	12.94	40.93	1046.06	0.6	-17.4	79.2	0.04	100	1
202203210706092	2022-03-23 19:21:31	0.86	0.67	1.8	18.21	36.14	1064.2	-0.4	-17.6	79.9	0	100	1
202203210706106	2022-03-23 19:22:46	1.07	0.82	1.8	14.23	39.88	1061.02	-0.5	-15.9	76.6	-0.03	100	2
202203210706020	2022-03-23 19:27:45	1.33	0.93	1.8	13.3	39.71	1071.45	0.2	-17.5	79.4	-0.03	100	2
202203210706082	2022-03-23 19:30:02	1.25	0.36	1.8	14.8	38.45	1065.27	0.4	-15.2	74.6	-0.03	100	1
202203210706057	2022-03-23 19:30:14	1.19	0.36	1.8	15.57	40.16	1066.69	1.8	-18.4	78.2	0.03	100	1
202203210706034	2022-03-23 19:36:34	1.27	0.62	1.8	15.96	38.12	1058.53	0.8	-15.7	76.3	0.06	100	1
202203210706118	2022-03-23 19:40:35	0.67	0.94	1.8	22.82	31.18	1061.08	0.5	-16.1	78.5	0.05	100	2
202203210706010	2022-03-23 19:40:42	1.15	0.86	1.8	18.94	34.89	1079.34	0.7	-15.2	79.2	-0.07	100	1
202203210706116	2022-03-23 19:40:56	0.74	0.73	1.8	17.01	37.15	1079.08	-0.7	-17	78.3	0.03	100	2
202203210706044	2022-03-23 19:40:57	0.97	0.92	1.8	14.75	39.48	1064.09	-0.5	-17.4	78	-0.05	100	2
202203210706117	2022-03-23 19:41:40	0.65	1.07	1.8	15.82	38.77	1074.9	1.6	-15.2	77.6	-0.01	100	1
202203210706093	2022-03-23 19:46:17	0.87	1.2	1.8	9.63	44.96	1059.83	-1.6	-14.4	75.1	0.02	100	2
202203210706094	2022-03-23 19:47:03	0.98	1.08	1.8	9.72	43	1059.78	1.1	-15.2	75.8	0	100	1
202203210705996	2022-03-23 19:49:25	1.34	1.26	1.8	13.3	40.84	1063.51	-1	-16	79.6	-0.07	100	2
202203210706070	2022-03-23 19:56:44	1.13	0.94	1.8	11.85	41.78	1063.78	0.4	-19.9	84.1	-0.01	100	1
202203210706021	2022-03-23 20:02:03	1.04	0.98	1.8	15.4	38.99	1067.41	1	-16.1	81	0.04	100	2
202203210705998	2022-03-23 20:02:15	1.29	0.77	1.8	18.48	35.02	1070.76	-0.1	-17.6	81.2	0.01	100	1
202203210706133	2022-03-23 20:09:03	0.8	0.45	1.8	18.3	37.23	1071.76	2.4	-15	74.8	-0.04	100	1
202203210706022	2022-03-23 20:09:07	0.99	1.01	1.8	14.62	39.41	1067.38	-0.7	-15.5	79.4	0.03	100	2
202203210706046	2022-03-23 20:12:53	1.2	1.05	1.8	13.44	40.01	1072.95	-0.8	-15.9	77.8	0.21	100	2
202203210706108	2022-03-23 20:20:02	0.82	0.41	1.7	13.1	40.68	1064.29	0.4	-14.5	77.5	-0.03	100	1
202203210706045	2022-03-23 20:30:12	1.07	0.77	1.8	19.44	34.96	1073.52	-0.8	-15.4	79.2	0.05	100	2
202203210706132	2022-03-23 20:30:21	0.76	0.68	1.8	17.18	37.18	1057.97	0.4	-18.6	80.8	0.01	100	2
202203210706107	2022-03-23 20:30:46	0.81	0.55	1.8	11.88	40.81	1065.88	1.1	-14.1	74.8	-0.1	100	1
202203210706083	2022-03-23 20:40:33	1	0.72	1.8	10.38	42.84	1049.35	0.4	-16.4	77.1	-0.03	100	1
202203210705997	2022-03-23 20:45:04	1.17	0.36	1.8	12.45	39.99	1053.48	-1.6	-17.4	77.9	-0.01	100	2
202203210706084	2022-03-23 20:46:52	1.02	0.08	1.8	10.17	44.44	1064.4	0.2	-14.9	75.8	-0.02	100	1
202203210706134	2022-03-23 20:49:28	0.76	1.14	1.7	11.29	41.59	1065.85	0	-19.2	83.1	0.16	100	1
202203210706060	2022-03-23 20:52:57	1.23	0.36	1.8	13.35	41.03	1064.49	-1.2	-22	82.8	-0.03	100	2
202203210706036	2022-03-23 20:53:43	1.61	0.95	1.8	18.07	36.01	1065.09	0.4	-14.7	77.7	0	100	1
202203210706012	2022-03-23 20:54:33	1.64	1.4	1.8	15.86	38.17	1075.25	-0.7	-15.7	78.3	0.01	100	2
202203210706095	2022-03-23 20:54:41	1.16	1.05	1.8	11.72	42.1	1060.51	1.2	-16.4	75.7	-0.07	100	1
202203210706119	2022-03-23 20:57:12	0.7	1.4	1.8	16.29	38.22	1050.16	1.1	-15.7	75	-0.01	100	2
202203210706061	2022-03-23 20:58:55	1.25	1.11	1.8	13.15	39.78	1072.5	1.3	-16.7	78.8	0.03	100	1
202203210706059	2022-03-23 21:02:59	0.96	0.96	1.8	9.64	44.16	1066.16	-1.9	-17	79	-0.2	100	2
202203210706011	2022-03-23 21:10:00	1.11	-0.13	1.8	14.72	39.96	1050.38	0.3	-15.2	74.5	0.01	100	2
202203210706023	2022-03-23 21:13:13	1.19	1.14	1.8	15.24	39.32	1057.6	0.7	-18.9	79.7	0	100	1
202203210706071	2022-03-23 21:14:39	1.12	1.07	1.8	9.61	42.72	1046.59	0.5	-16.6	74.8	-0.05	100	2
202203210706085	2022-03-23 21:18:51	1.05	1.13	1.8	10.75	42.84	1065.83	1.2	-14.6	83.3	0	100	1
202203210706013	2022-03-23 21:24:13	1.48	0.95	1.8	16.67	37.51	1075.43	0	-15.3	75.8	0.06	100	1
202203210706109	2022-03-23 21:24:42	0.9	-0.02	1.8	12.01	41.63	1060.86	-0.4	-16.4	76.7	-0.03	100	2
202203210706037	2022-03-23 21:25:18	1.54	1.17	1.8	20.7	33.38	1063.42	0.4	-14.9	76.1	-0.02	100	1
202203210706121	2022-03-23 21:26:57	0.72	0.99	1.7	16.7	37.15	1068.77	0.8	-16.1	75.1	0.03	100	2
202203210706096	2022-03-23 21:31:57	1.09	0.78	1.8	14.07	39.23	1073.53	2	-14.4	76.3	0	100	1
202203210706097	2022-03-23 21:47:48	1.03	0.9	1.8	11.08	41.89	1055.59	0.3	-15.8	75.3	0	100	1
202203210706072	2022-03-23 22:08:10	1.13	0.43	1.8	11.31	42.9	1056.04	1.5	-19.4	80.3	-0.12	100	1
202203210706049	2022-03-23 22:09:08	1.16	0.66	1.8	15.45	37.77	1063.83	1.3	-15.4	77.6	0	100	1
202203210706136	2022-03-23 22:27:02	0.73	0.74	1.7	18.71	38.17	1067.81	0.1	-15.8	75.1	0.01	100	2
