datetime	serial	ng_mode	x	y	OKNG
2024-10-01 04:41:20	wafer_0003	Donut	13	24	OK
2024-10-01 04:41:30	wafer_0003	Donut	13	25	OK
2024-10-01 04:41:40	wafer_0003	Donut	13	26	NG
2024-10-01 04:41:50	wafer_0003	Donut	14	1	OK
2024-10-01 04:42:00	wafer_0003	Donut	14	2	OK
2024-10-01 04:42:10	wafer_0003	Donut	14	3	NG
2024-10-01 04:42:20	wafer_0003	Donut	14	4	NG
2024-10-01 04:42:30	wafer_0003	Donut	14	5	NG
2024-10-01 04:42:40	wafer_0003	Donut	14	6	NG
2024-10-01 04:42:50	wafer_0003	Donut	14	7	NG
2024-10-01 04:43:00	wafer_0003	Donut	14	8	OK
2024-10-01 04:43:10	wafer_0003	Donut	14	9	OK
2024-10-01 04:43:20	wafer_0003	Donut	14	10	OK
2024-10-01 04:43:30	wafer_0003	Donut	14	11	OK
2024-10-01 04:43:40	wafer_0003	Donut	14	12	OK
2024-10-01 04:43:50	wafer_0003	Donut	14	13	OK
2024-10-01 04:44:00	wafer_0003	Donut	14	14	NG
2024-10-01 04:44:10	wafer_0003	Donut	14	15	OK
2024-10-01 04:44:20	wafer_0003	Donut	14	16	OK
2024-10-01 04:44:30	wafer_0003	Donut	14	17	OK
2024-10-01 04:44:40	wafer_0003	Donut	14	18	OK
2024-10-01 04:44:50	wafer_0003	Donut	14	19	OK
2024-10-01 04:45:00	wafer_0003	Donut	14	20	NG
2024-10-01 04:45:10	wafer_0003	Donut	14	21	NG
2024-10-01 04:45:20	wafer_0003	Donut	14	22	NG
2024-10-01 04:45:30	wafer_0003	Donut	14	23	NG
2024-10-01 04:45:40	wafer_0003	Donut	14	24	OK
2024-10-01 04:45:50	wafer_0003	Donut	14	25	OK
2024-10-01 04:46:00	wafer_0003	Donut	14	26	NG
2024-10-01 04:46:10	wafer_0003	Donut	15	1	NG
2024-10-01 04:46:20	wafer_0003	Donut	15	2	OK
2024-10-01 04:46:30	wafer_0003	Donut	15	3	NG
2024-10-01 04:46:40	wafer_0003	Donut	15	4	NG
2024-10-01 04:46:50	wafer_0003	Donut	15	5	NG
2024-10-01 04:47:00	wafer_0003	Donut	15	6	NG
2024-10-01 04:47:10	wafer_0003	Donut	15	7	OK
2024-10-01 04:47:20	wafer_0003	Donut	15	8	OK
2024-10-01 04:47:30	wafer_0003	Donut	15	9	OK
2024-10-01 04:47:40	wafer_0003	Donut	15	10	OK
2024-10-01 04:47:50	wafer_0003	Donut	15	11	NG
2024-10-01 04:48:00	wafer_0003	Donut	15	12	NG
2024-10-01 04:48:10	wafer_0003	Donut	15	13	OK
2024-10-01 04:48:20	wafer_0003	Donut	15	14	OK
2024-10-01 04:48:30	wafer_0003	Donut	15	15	NG
2024-10-01 04:48:40	wafer_0003	Donut	15	16	OK
2024-10-01 04:48:50	wafer_0003	Donut	15	17	OK
2024-10-01 04:49:00	wafer_0003	Donut	15	18	OK
2024-10-01 04:49:10	wafer_0003	Donut	15	19	NG
2024-10-01 04:49:20	wafer_0003	Donut	15	20	NG
2024-10-01 04:49:30	wafer_0003	Donut	15	21	NG
2024-10-01 04:49:40	wafer_0003	Donut	15	22	NG
2024-10-01 04:49:50	wafer_0003	Donut	15	23	NG
2024-10-01 04:50:00	wafer_0003	Donut	15	24	OK
2024-10-01 04:50:10	wafer_0003	Donut	15	25	OK
2024-10-01 04:50:20	wafer_0003	Donut	15	26	NG
2024-10-01 04:50:30	wafer_0003	Donut	16	1	NG
2024-10-01 04:50:40	wafer_0003	Donut	16	2	OK
2024-10-01 04:50:50	wafer_0003	Donut	16	3	NG
2024-10-01 04:51:00	wafer_0003	Donut	16	4	NG
2024-10-01 04:51:10	wafer_0003	Donut	16	5	NG
2024-10-01 04:51:20	wafer_0003	Donut	16	6	NG
2024-10-01 04:51:30	wafer_0003	Donut	16	7	OK
2024-10-01 04:51:40	wafer_0003	Donut	16	8	NG
2024-10-01 04:51:50	wafer_0003	Donut	16	9	OK
2024-10-01 04:52:00	wafer_0003	Donut	16	10	OK
2024-10-01 04:52:10	wafer_0003	Donut	16	11	OK
2024-10-01 04:52:20	wafer_0003	Donut	16	12	OK
2024-10-01 04:52:30	wafer_0003	Donut	16	13	NG
2024-10-01 04:52:40	wafer_0003	Donut	16	14	OK
2024-10-01 04:52:50	wafer_0003	Donut	16	15	OK
2024-10-01 04:53:00	wafer_0003	Donut	16	16	OK
2024-10-01 04:53:10	wafer_0003	Donut	16	17	OK
2024-10-01 04:53:20	wafer_0003	Donut	16	18	OK
2024-10-01 04:53:30	wafer_0003	Donut	16	19	NG
2024-10-01 04:53:40	wafer_0003	Donut	16	20	NG
2024-10-01 04:53:50	wafer_0003	Donut	16	21	NG
2024-10-01 04:54:00	wafer_0003	Donut	16	22	NG
2024-10-01 04:54:10	wafer_0003	Donut	16	23	NG
2024-10-01 04:54:20	wafer_0003	Donut	16	24	OK
2024-10-01 04:54:30	wafer_0003	Donut	16	25	NG
2024-10-01 04:54:40	wafer_0003	Donut	16	26	NG
2024-10-01 04:54:50	wafer_0003	Donut	17	1	NG
2024-10-01 04:55:00	wafer_0003	Donut	17	2	OK
2024-10-01 04:55:10	wafer_0003	Donut	17	3	OK
2024-10-01 04:55:20	wafer_0003	Donut	17	4	NG
2024-10-01 04:55:30	wafer_0003	Donut	17	5	NG
2024-10-01 04:55:40	wafer_0003	Donut	17	6	NG
2024-10-01 04:55:50	wafer_0003	Donut	17	7	NG
2024-10-01 04:56:00	wafer_0003	Donut	17	8	NG
2024-10-01 04:56:10	wafer_0003	Donut	17	9	OK
2024-10-01 04:56:20	wafer_0003	Donut	17	10	OK
2024-10-01 04:56:30	wafer_0003	Donut	17	11	OK
2024-10-01 04:56:40	wafer_0003	Donut	17	12	OK
2024-10-01 04:56:50	wafer_0003	Donut	17	13	OK
2024-10-01 04:57:00	wafer_0003	Donut	17	14	OK
2024-10-01 04:57:10	wafer_0003	Donut	17	15	OK
2024-10-01 04:57:20	wafer_0003	Donut	17	16	OK
2024-10-01 04:57:30	wafer_0003	Donut	17	17	OK
2024-10-01 04:57:40	wafer_0003	Donut	17	18	NG
2024-10-01 04:57:50	wafer_0003	Donut	17	19	NG
2024-10-01 04:58:00	wafer_0003	Donut	17	20	NG
2024-10-01 04:58:10	wafer_0003	Donut	17	21	NG
2024-10-01 04:58:20	wafer_0003	Donut	17	22	NG
2024-10-01 04:58:30	wafer_0003	Donut	17	23	OK
2024-10-01 04:58:40	wafer_0003	Donut	17	24	OK
2024-10-01 04:58:50	wafer_0003	Donut	17	25	NG
2024-10-01 04:59:00	wafer_0003	Donut	17	26	NG
2024-10-01 04:59:10	wafer_0003	Donut	18	1	""
2024-10-01 04:59:20	wafer_0003	Donut	18	2	NG
2024-10-01 04:59:30	wafer_0003	Donut	18	3	OK
2024-10-01 04:59:40	wafer_0003	Donut	18	4	OK
2024-10-01 04:59:50	wafer_0003	Donut	18	5	NG
2024-10-01 05:00:00	wafer_0003	Donut	18	6	NG
2024-10-01 05:00:10	wafer_0003	Donut	18	7	NG
2024-10-01 05:00:20	wafer_0003	Donut	18	8	NG
2024-10-01 05:00:30	wafer_0003	Donut	18	9	OK
2024-10-01 05:00:40	wafer_0003	Donut	18	10	OK
2024-10-01 05:00:50	wafer_0003	Donut	18	11	OK
2024-10-01 05:01:00	wafer_0003	Donut	18	12	OK
2024-10-01 05:01:10	wafer_0003	Donut	18	13	OK
2024-10-01 05:01:20	wafer_0003	Donut	18	14	OK
2024-10-01 05:01:30	wafer_0003	Donut	18	15	NG
2024-10-01 05:01:40	wafer_0003	Donut	18	16	NG
2024-10-01 05:01:50	wafer_0003	Donut	18	17	OK
2024-10-01 05:02:00	wafer_0003	Donut	18	18	NG
2024-10-01 05:02:10	wafer_0003	Donut	18	19	NG
2024-10-01 05:02:20	wafer_0003	Donut	18	20	NG
2024-10-01 05:02:30	wafer_0003	Donut	18	21	NG
2024-10-01 05:02:40	wafer_0003	Donut	18	22	NG
2024-10-01 05:02:50	wafer_0003	Donut	18	23	NG
2024-10-01 05:03:00	wafer_0003	Donut	18	24	OK
2024-10-01 05:03:10	wafer_0003	Donut	18	25	NG
2024-10-01 05:03:20	wafer_0003	Donut	18	26	""
2024-10-01 05:03:30	wafer_0003	Donut	19	1	""
2024-10-01 05:03:40	wafer_0003	Donut	19	2	NG
2024-10-01 05:03:50	wafer_0003	Donut	19	3	OK
2024-10-01 05:04:00	wafer_0003	Donut	19	4	OK
2024-10-01 05:04:10	wafer_0003	Donut	19	5	NG
2024-10-01 05:04:20	wafer_0003	Donut	19	6	NG
2024-10-01 05:04:30	wafer_0003	Donut	19	7	NG
2024-10-01 05:04:40	wafer_0003	Donut	19	8	NG
2024-10-01 05:04:50	wafer_0003	Donut	19	9	NG
2024-10-01 05:05:00	wafer_0003	Donut	19	10	NG
2024-10-01 05:05:10	wafer_0003	Donut	19	11	NG
2024-10-01 05:05:20	wafer_0003	Donut	19	12	OK
2024-10-01 05:05:30	wafer_0003	Donut	19	13	OK
2024-10-01 05:05:40	wafer_0003	Donut	19	14	NG
2024-10-01 05:05:50	wafer_0003	Donut	19	15	NG
2024-10-01 05:06:00	wafer_0003	Donut	19	16	NG
2024-10-01 05:06:10	wafer_0003	Donut	19	17	NG
2024-10-01 05:06:20	wafer_0003	Donut	19	18	NG
2024-10-01 05:06:30	wafer_0003	Donut	19	19	NG
2024-10-01 05:06:40	wafer_0003	Donut	19	20	NG
2024-10-01 05:06:50	wafer_0003	Donut	19	21	NG
2024-10-01 05:07:00	wafer_0003	Donut	19	22	NG
2024-10-01 05:07:10	wafer_0003	Donut	19	23	OK
2024-10-01 05:07:20	wafer_0003	Donut	19	24	NG
2024-10-01 05:07:30	wafer_0003	Donut	19	25	NG
2024-10-01 05:07:40	wafer_0003	Donut	19	26	""
2024-10-01 05:07:50	wafer_0003	Donut	20	1	""
2024-10-01 05:08:00	wafer_0003	Donut	20	2	""
2024-10-01 05:08:10	wafer_0003	Donut	20	3	NG
2024-10-01 05:08:20	wafer_0003	Donut	20	4	OK
2024-10-01 05:08:30	wafer_0003	Donut	20	5	NG
2024-10-01 05:08:40	wafer_0003	Donut	20	6	NG
2024-10-01 05:08:50	wafer_0003	Donut	20	7	NG
2024-10-01 05:09:00	wafer_0003	Donut	20	8	NG
2024-10-01 05:09:10	wafer_0003	Donut	20	9	NG
2024-10-01 05:09:20	wafer_0003	Donut	20	10	NG
2024-10-01 05:09:30	wafer_0003	Donut	20	11	NG
2024-10-01 05:09:40	wafer_0003	Donut	20	12	NG
2024-10-01 05:09:50	wafer_0003	Donut	20	13	NG
2024-10-01 05:10:00	wafer_0003	Donut	20	14	NG
2024-10-01 05:10:10	wafer_0003	Donut	20	15	NG
2024-10-01 05:10:20	wafer_0003	Donut	20	16	NG
2024-10-01 05:10:30	wafer_0003	Donut	20	17	NG
2024-10-01 05:10:40	wafer_0003	Donut	20	18	NG
2024-10-01 05:10:50	wafer_0003	Donut	20	19	NG
2024-10-01 05:11:00	wafer_0003	Donut	20	20	NG
2024-10-01 05:11:10	wafer_0003	Donut	20	21	OK
2024-10-01 05:11:20	wafer_0003	Donut	20	22	NG
2024-10-01 05:11:30	wafer_0003	Donut	20	23	NG
2024-10-01 05:11:40	wafer_0003	Donut	20	24	NG
2024-10-01 05:11:50	wafer_0003	Donut	20	25	""
2024-10-01 05:12:00	wafer_0003	Donut	20	26	""
2024-10-01 05:12:10	wafer_0003	Donut	21	1	""
2024-10-01 05:12:20	wafer_0003	Donut	21	2	""
2024-10-01 05:12:30	wafer_0003	Donut	21	3	NG
2024-10-01 05:12:40	wafer_0003	Donut	21	4	OK
2024-10-01 05:12:50	wafer_0003	Donut	21	5	OK
2024-10-01 05:13:00	wafer_0003	Donut	21	6	NG
2024-10-01 05:13:10	wafer_0003	Donut	21	7	NG
2024-10-01 05:13:20	wafer_0003	Donut	21	8	NG
2024-10-01 05:13:30	wafer_0003	Donut	21	9	NG
2024-10-01 05:13:40	wafer_0003	Donut	21	10	NG
2024-10-01 05:13:50	wafer_0003	Donut	21	11	NG
2024-10-01 05:14:00	wafer_0003	Donut	21	12	NG
2024-10-01 05:14:10	wafer_0003	Donut	21	13	NG
2024-10-01 05:14:20	wafer_0003	Donut	21	14	NG
2024-10-01 05:14:30	wafer_0003	Donut	21	15	NG
2024-10-01 05:14:40	wafer_0003	Donut	21	16	NG
2024-10-01 05:14:50	wafer_0003	Donut	21	17	NG
2024-10-01 05:15:00	wafer_0003	Donut	21	18	NG
2024-10-01 05:15:10	wafer_0003	Donut	21	19	OK
2024-10-01 05:15:20	wafer_0003	Donut	21	20	OK
2024-10-01 05:15:30	wafer_0003	Donut	21	21	OK
2024-10-01 05:15:40	wafer_0003	Donut	21	22	NG
2024-10-01 05:15:50	wafer_0003	Donut	21	23	NG
2024-10-01 05:16:00	wafer_0003	Donut	21	24	NG
2024-10-01 05:16:10	wafer_0003	Donut	21	25	""
2024-10-01 05:16:20	wafer_0003	Donut	21	26	""
2024-10-01 05:16:30	wafer_0003	Donut	22	1	""
2024-10-01 05:16:40	wafer_0003	Donut	22	2	""
2024-10-01 05:16:50	wafer_0003	Donut	22	3	""
2024-10-01 05:17:00	wafer_0003	Donut	22	4	NG
2024-10-01 05:17:10	wafer_0003	Donut	22	5	NG
2024-10-01 05:17:20	wafer_0003	Donut	22	6	NG
2024-10-01 05:17:30	wafer_0003	Donut	22	7	NG
2024-10-01 05:17:40	wafer_0003	Donut	22	8	NG
2024-10-01 05:17:50	wafer_0003	Donut	22	9	NG
2024-10-01 05:18:00	wafer_0003	Donut	22	10	NG
2024-10-01 05:18:10	wafer_0003	Donut	22	11	NG
2024-10-01 05:18:20	wafer_0003	Donut	22	12	NG
2024-10-01 05:18:30	wafer_0003	Donut	22	13	NG
2024-10-01 05:18:40	wafer_0003	Donut	22	14	NG
2024-10-01 05:18:50	wafer_0003	Donut	22	15	NG
2024-10-01 05:19:00	wafer_0003	Donut	22	16	NG
2024-10-01 05:19:10	wafer_0003	Donut	22	17	NG
2024-10-01 05:19:20	wafer_0003	Donut	22	18	NG
2024-10-01 05:19:30	wafer_0003	Donut	22	19	NG
2024-10-01 05:19:40	wafer_0003	Donut	22	20	OK
2024-10-01 05:19:50	wafer_0003	Donut	22	21	NG
2024-10-01 05:20:00	wafer_0003	Donut	22	22	NG
2024-10-01 05:20:10	wafer_0003	Donut	22	23	NG
2024-10-01 05:20:20	wafer_0003	Donut	22	24	""
2024-10-01 05:20:30	wafer_0003	Donut	22	25	""
2024-10-01 05:20:40	wafer_0003	Donut	22	26	""
2024-10-01 05:20:50	wafer_0003	Donut	23	1	""
2024-10-01 05:21:00	wafer_0003	Donut	23	2	""
2024-10-01 05:21:10	wafer_0003	Donut	23	3	""
2024-10-01 05:21:20	wafer_0003	Donut	23	4	""
2024-10-01 05:21:30	wafer_0003	Donut	23	5	NG
2024-10-01 05:21:40	wafer_0003	Donut	23	6	NG
2024-10-01 05:21:50	wafer_0003	Donut	23	7	OK
2024-10-01 05:22:00	wafer_0003	Donut	23	8	OK
2024-10-01 05:22:10	wafer_0003	Donut	23	9	OK
2024-10-01 05:22:20	wafer_0003	Donut	23	10	NG
2024-10-01 05:22:30	wafer_0003	Donut	23	11	NG
2024-10-01 05:22:40	wafer_0003	Donut	23	12	NG
2024-10-01 05:22:50	wafer_0003	Donut	23	13	NG
2024-10-01 05:23:00	wafer_0003	Donut	23	14	NG
2024-10-01 05:23:10	wafer_0003	Donut	23	15	NG
2024-10-01 05:23:20	wafer_0003	Donut	23	16	NG
2024-10-01 05:23:30	wafer_0003	Donut	23	17	OK
2024-10-01 05:23:40	wafer_0003	Donut	23	18	OK
2024-10-01 05:23:50	wafer_0003	Donut	23	19	OK
2024-10-01 05:24:00	wafer_0003	Donut	23	20	OK
2024-10-01 05:24:10	wafer_0003	Donut	23	21	NG
2024-10-01 05:24:20	wafer_0003	Donut	23	22	NG
2024-10-01 05:24:30	wafer_0003	Donut	23	23	""
2024-10-01 05:24:40	wafer_0003	Donut	23	24	""
2024-10-01 05:24:50	wafer_0003	Donut	23	25	""
2024-10-01 05:25:00	wafer_0003	Donut	23	26	""
2024-10-01 05:25:10	wafer_0003	Donut	24	1	""
2024-10-01 05:25:20	wafer_0003	Donut	24	2	""
2024-10-01 05:25:30	wafer_0003	Donut	24	3	""
2024-10-01 05:25:40	wafer_0003	Donut	24	4	""
2024-10-01 05:25:50	wafer_0003	Donut	24	5	""
2024-10-01 05:26:00	wafer_0003	Donut	24	6	NG
2024-10-01 05:26:10	wafer_0003	Donut	24	7	NG
2024-10-01 05:26:20	wafer_0003	Donut	24	8	NG
2024-10-01 05:26:30	wafer_0003	Donut	24	9	OK
2024-10-01 05:26:40	wafer_0003	Donut	24	10	OK
2024-10-01 05:26:50	wafer_0003	Donut	24	11	OK
2024-10-01 05:27:00	wafer_0003	Donut	24	12	NG
2024-10-01 05:27:10	wafer_0003	Donut	24	13	NG
2024-10-01 05:27:20	wafer_0003	Donut	24	14	OK
2024-10-01 05:27:30	wafer_0003	Donut	24	15	NG
2024-10-01 05:27:40	wafer_0003	Donut	24	16	OK
2024-10-01 05:27:50	wafer_0003	Donut	24	17	OK
2024-10-01 05:28:00	wafer_0003	Donut	24	18	OK
2024-10-01 05:28:10	wafer_0003	Donut	24	19	NG
2024-10-01 05:28:20	wafer_0003	Donut	24	20	NG
2024-10-01 05:28:30	wafer_0003	Donut	24	21	""
2024-10-01 05:28:40	wafer_0003	Donut	24	22	""
2024-10-01 05:28:50	wafer_0003	Donut	24	23	""
2024-10-01 05:29:00	wafer_0003	Donut	24	24	""
2024-10-01 05:29:10	wafer_0003	Donut	24	25	""
2024-10-01 05:29:20	wafer_0003	Donut	24	26	""
2024-10-01 05:29:30	wafer_0003	Donut	25	1	""
2024-10-01 05:29:40	wafer_0003	Donut	25	2	""
2024-10-01 05:29:50	wafer_0003	Donut	25	3	""
2024-10-01 05:30:00	wafer_0003	Donut	25	4	""
2024-10-01 05:30:10	wafer_0003	Donut	25	5	""
2024-10-01 05:30:20	wafer_0003	Donut	25	6	""
2024-10-01 05:30:30	wafer_0003	Donut	25	7	""
2024-10-01 05:30:40	wafer_0003	Donut	25	8	NG
2024-10-01 05:30:50	wafer_0003	Donut	25	9	NG
2024-10-01 05:31:00	wafer_0003	Donut	25	10	NG
2024-10-01 05:31:10	wafer_0003	Donut	25	11	OK
2024-10-01 05:31:20	wafer_0003	Donut	25	12	NG
2024-10-01 05:31:30	wafer_0003	Donut	25	13	OK
2024-10-01 05:31:40	wafer_0003	Donut	25	14	OK
2024-10-01 05:31:50	wafer_0003	Donut	25	15	OK
2024-10-01 05:32:00	wafer_0003	Donut	25	16	NG
2024-10-01 05:32:10	wafer_0003	Donut	25	17	NG
2024-10-01 05:32:20	wafer_0003	Donut	25	18	NG
2024-10-01 05:32:30	wafer_0003	Donut	25	19	NG
2024-10-01 05:32:40	wafer_0003	Donut	25	20	""
2024-10-01 05:32:50	wafer_0003	Donut	25	21	""
2024-10-01 05:33:00	wafer_0003	Donut	25	22	""
2024-10-01 05:33:10	wafer_0003	Donut	25	23	""
2024-10-01 05:33:20	wafer_0003	Donut	25	24	""
2024-10-01 05:33:30	wafer_0003	Donut	25	25	""
2024-10-01 05:33:40	wafer_0003	Donut	25	26	""
2024-10-01 05:33:50	wafer_0003	Donut	26	1	""
2024-10-01 05:34:00	wafer_0003	Donut	26	2	""
2024-10-01 05:34:10	wafer_0003	Donut	26	3	""
2024-10-01 05:34:20	wafer_0003	Donut	26	4	""
2024-10-01 05:34:30	wafer_0003	Donut	26	5	""
2024-10-01 05:34:40	wafer_0003	Donut	26	6	""
2024-10-01 05:34:50	wafer_0003	Donut	26	7	""
2024-10-01 05:35:00	wafer_0003	Donut	26	8	""
2024-10-01 05:35:10	wafer_0003	Donut	26	9	""
2024-10-01 05:35:20	wafer_0003	Donut	26	10	""
2024-10-01 05:35:30	wafer_0003	Donut	26	11	NG
2024-10-01 05:35:40	wafer_0003	Donut	26	12	NG
2024-10-01 05:35:50	wafer_0003	Donut	26	13	NG
2024-10-01 05:36:00	wafer_0003	Donut	26	14	NG
2024-10-01 05:36:10	wafer_0003	Donut	26	15	NG
2024-10-01 05:36:20	wafer_0003	Donut	26	16	NG
2024-10-01 05:36:30	wafer_0003	Donut	26	17	""
2024-10-01 05:36:40	wafer_0003	Donut	26	18	""
2024-10-01 05:36:50	wafer_0003	Donut	26	19	""
2024-10-01 05:37:00	wafer_0003	Donut	26	20	""
2024-10-01 05:37:10	wafer_0003	Donut	26	21	""
2024-10-01 05:37:20	wafer_0003	Donut	26	22	""
2024-10-01 05:37:30	wafer_0003	Donut	26	23	""
2024-10-01 05:37:40	wafer_0003	Donut	26	24	""
2024-10-01 05:37:50	wafer_0003	Donut	26	25	""
2024-10-01 05:38:00	wafer_0003	Donut	26	26	""
2024-10-01 05:38:10	wafer_0004	Edge-Loc	1	1	""
2024-10-01 05:38:20	wafer_0004	Edge-Loc	1	2	""
2024-10-01 05:38:30	wafer_0004	Edge-Loc	1	3	""
2024-10-01 05:38:40	wafer_0004	Edge-Loc	1	4	""
2024-10-01 05:38:50	wafer_0004	Edge-Loc	1	5	""
2024-10-01 05:39:00	wafer_0004	Edge-Loc	1	6	""
2024-10-01 05:39:10	wafer_0004	Edge-Loc	1	7	""
2024-10-01 05:39:20	wafer_0004	Edge-Loc	1	8	""
2024-10-01 05:39:30	wafer_0004	Edge-Loc	1	9	""
2024-10-01 05:39:40	wafer_0004	Edge-Loc	1	10	""
2024-10-01 05:39:50	wafer_0004	Edge-Loc	1	11	OK
2024-10-01 05:40:00	wafer_0004	Edge-Loc	1	12	NG
2024-10-01 05:40:10	wafer_0004	Edge-Loc	1	13	OK
2024-10-01 05:40:20	wafer_0004	Edge-Loc	1	14	NG
2024-10-01 05:40:30	wafer_0004	Edge-Loc	1	15	OK
2024-10-01 05:40:40	wafer_0004	Edge-Loc	1	16	OK
2024-10-01 05:40:50	wafer_0004	Edge-Loc	1	17	""
2024-10-01 05:41:00	wafer_0004	Edge-Loc	1	18	""
2024-10-01 05:41:10	wafer_0004	Edge-Loc	1	19	""
2024-10-01 05:41:20	wafer_0004	Edge-Loc	1	20	""
2024-10-01 05:41:30	wafer_0004	Edge-Loc	1	21	""
2024-10-01 05:41:40	wafer_0004	Edge-Loc	1	22	""
2024-10-01 05:41:50	wafer_0004	Edge-Loc	1	23	""
2024-10-01 05:42:00	wafer_0004	Edge-Loc	1	24	""
2024-10-01 05:42:10	wafer_0004	Edge-Loc	1	25	""
2024-10-01 05:42:20	wafer_0004	Edge-Loc	1	26	""
2024-10-01 05:42:30	wafer_0004	Edge-Loc	2	1	""
2024-10-01 05:42:40	wafer_0004	Edge-Loc	2	2	""
2024-10-01 05:42:50	wafer_0004	Edge-Loc	2	3	""
2024-10-01 05:43:00	wafer_0004	Edge-Loc	2	4	""
2024-10-01 05:43:10	wafer_0004	Edge-Loc	2	5	""
2024-10-01 05:43:20	wafer_0004	Edge-Loc	2	6	""
2024-10-01 05:43:30	wafer_0004	Edge-Loc	2	7	""
2024-10-01 05:43:40	wafer_0004	Edge-Loc	2	8	OK
2024-10-01 05:43:50	wafer_0004	Edge-Loc	2	9	OK
2024-10-01 05:44:00	wafer_0004	Edge-Loc	2	10	OK
2024-10-01 05:44:10	wafer_0004	Edge-Loc	2	11	OK
2024-10-01 05:44:20	wafer_0004	Edge-Loc	2	12	OK
2024-10-01 05:44:30	wafer_0004	Edge-Loc	2	13	OK
2024-10-01 05:44:40	wafer_0004	Edge-Loc	2	14	OK
2024-10-01 05:44:50	wafer_0004	Edge-Loc	2	15	OK
2024-10-01 05:45:00	wafer_0004	Edge-Loc	2	16	OK
2024-10-01 05:45:10	wafer_0004	Edge-Loc	2	17	OK
2024-10-01 05:45:20	wafer_0004	Edge-Loc	2	18	NG
2024-10-01 05:45:30	wafer_0004	Edge-Loc	2	19	NG
2024-10-01 05:45:40	wafer_0004	Edge-Loc	2	20	""
2024-10-01 05:45:50	wafer_0004	Edge-Loc	2	21	""
2024-10-01 05:46:00	wafer_0004	Edge-Loc	2	22	""
2024-10-01 05:46:10	wafer_0004	Edge-Loc	2	23	""
2024-10-01 05:46:20	wafer_0004	Edge-Loc	2	24	""
2024-10-01 05:46:30	wafer_0004	Edge-Loc	2	25	""
2024-10-01 05:46:40	wafer_0004	Edge-Loc	2	26	""
2024-10-01 05:46:50	wafer_0004	Edge-Loc	3	1	""
2024-10-01 05:47:00	wafer_0004	Edge-Loc	3	2	""
2024-10-01 05:47:10	wafer_0004	Edge-Loc	3	3	""
2024-10-01 05:47:20	wafer_0004	Edge-Loc	3	4	""
2024-10-01 05:47:30	wafer_0004	Edge-Loc	3	5	""
2024-10-01 05:47:40	wafer_0004	Edge-Loc	3	6	""
2024-10-01 05:47:50	wafer_0004	Edge-Loc	3	7	OK
2024-10-01 05:48:00	wafer_0004	Edge-Loc	3	8	NG
2024-10-01 05:48:10	wafer_0004	Edge-Loc	3	9	OK
2024-10-01 05:48:20	wafer_0004	Edge-Loc	3	10	OK
2024-10-01 05:48:30	wafer_0004	Edge-Loc	3	11	OK
2024-10-01 05:48:40	wafer_0004	Edge-Loc	3	12	NG
2024-10-01 05:48:50	wafer_0004	Edge-Loc	3	13	OK
2024-10-01 05:49:00	wafer_0004	Edge-Loc	3	14	OK
2024-10-01 05:49:10	wafer_0004	Edge-Loc	3	15	OK
2024-10-01 05:49:20	wafer_0004	Edge-Loc	3	16	OK
2024-10-01 05:49:30	wafer_0004	Edge-Loc	3	17	OK
2024-10-01 05:49:40	wafer_0004	Edge-Loc	3	18	NG
2024-10-01 05:49:50	wafer_0004	Edge-Loc	3	19	NG
2024-10-01 05:50:00	wafer_0004	Edge-Loc	3	20	OK
2024-10-01 05:50:10	wafer_0004	Edge-Loc	3	21	""
2024-10-01 05:50:20	wafer_0004	Edge-Loc	3	22	""
2024-10-01 05:50:30	wafer_0004	Edge-Loc	3	23	""
2024-10-01 05:50:40	wafer_0004	Edge-Loc	3	24	""
2024-10-01 05:50:50	wafer_0004	Edge-Loc	3	25	""
2024-10-01 05:51:00	wafer_0004	Edge-Loc	3	26	""
2024-10-01 05:51:10	wafer_0004	Edge-Loc	4	1	""
2024-10-01 05:51:20	wafer_0004	Edge-Loc	4	2	""
2024-10-01 05:51:30	wafer_0004	Edge-Loc	4	3	""
2024-10-01 05:51:40	wafer_0004	Edge-Loc	4	4	""
2024-10-01 05:51:50	wafer_0004	Edge-Loc	4	5	NG
2024-10-01 05:52:00	wafer_0004	Edge-Loc	4	6	OK
2024-10-01 05:52:10	wafer_0004	Edge-Loc	4	7	OK
2024-10-01 05:52:20	wafer_0004	Edge-Loc	4	8	OK
2024-10-01 05:52:30	wafer_0004	Edge-Loc	4	9	OK
2024-10-01 05:52:40	wafer_0004	Edge-Loc	4	10	OK
2024-10-01 05:52:50	wafer_0004	Edge-Loc	4	11	OK
2024-10-01 05:53:00	wafer_0004	Edge-Loc	4	12	NG
2024-10-01 05:53:10	wafer_0004	Edge-Loc	4	13	OK
2024-10-01 05:53:20	wafer_0004	Edge-Loc	4	14	OK
2024-10-01 05:53:30	wafer_0004	Edge-Loc	4	15	OK
2024-10-01 05:53:40	wafer_0004	Edge-Loc	4	16	OK
2024-10-01 05:53:50	wafer_0004	Edge-Loc	4	17	OK
2024-10-01 05:54:00	wafer_0004	Edge-Loc	4	18	OK
2024-10-01 05:54:10	wafer_0004	Edge-Loc	4	19	OK
2024-10-01 05:54:20	wafer_0004	Edge-Loc	4	20	OK
2024-10-01 05:54:30	wafer_0004	Edge-Loc	4	21	NG
2024-10-01 05:54:40	wafer_0004	Edge-Loc	4	22	OK
